case_type,customer_name,customer_email,customer_contact,attempt_count,contact_count,days_overdue,hours_since_notification,salary_proximity_days,mandate_revoked,promised_to_pay,failure_code,amount,txn_id,recovered
checkout_abandonment,Riya Rao,riya.rao278@example.com,+913232237628,0,2,0,48.0,0,False,False,cart_abandoned,1760.0,HIST-0386,True
checkout_abandonment,Rohan Mehta,rohan.mehta203@example.com,+916270418367,0,0,0,48.0,0,False,False,cart_abandoned,4331.0,HIST-0387,False
checkout_abandonment,Ananya Iyer,ananya.iyer913@example.com,+918482632233,0,1,0,48.0,0,False,False,cart_abandoned,1768.0,HIST-0388,False
checkout_abandonment,Ishaan Pillai,ishaan.pillai380@example.com,+910573756203,0,2,0,48.0,0,False,False,cart_abandoned,7403.0,HIST-0389,False
checkout_abandonment,Pooja Das,pooja.das373@example.com,+912852270060,0,2,0,48.0,0,False,False,cart_abandoned,1450.0,HIST-0390,True
checkout_abandonment,Meera Rao,meera.rao487@example.com,+910160533855,0,1,0,48.0,0,False,False,cart_abandoned,2867.0,HIST-0391,False
checkout_abandonment,Riya Sharma,riya.sharma237@example.com,+915507426832,0,1,0,48.0,0,False,False,cart_abandoned,2465.0,HIST-0392,False
checkout_abandonment,Aarav Khan,aarav.khan25@example.com,+910367023586,0,0,0,48.0,0,False,False,cart_abandoned,4353.0,HIST-0393,True
checkout_abandonment,Vivaan Iyer,vivaan.iyer660@example.com,+912267376671,0,2,0,48.0,0,False,False,cart_abandoned,6091.0,HIST-0394,True
checkout_abandonment,Isha Joshi,isha.joshi753@example.com,+917787363778,0,1,0,48.0,0,False,False,cart_abandoned,4747.0,HIST-0395,False
checkout_abandonment,Priya Joshi,priya.joshi566@example.com,+914671367777,0,1,0,48.0,0,False,False,cart_abandoned,7698.0,HIST-0396,False
checkout_abandonment,Ananya Mehta,ananya.mehta709@example.com,+910648184555,0,0,0,48.0,0,False,False,cart_abandoned,7240.0,HIST-0397,True
checkout_abandonment,Arjun Pillai,arjun.pillai220@example.com,+912468773514,0,0,0,48.0,0,False,False,cart_abandoned,1592.0,HIST-0398,True
checkout_abandonment,Sneha Singh,sneha.singh510@example.com,+910016127762,0,0,0,48.0,0,False,False,cart_abandoned,4681.0,HIST-0399,True
checkout_abandonment,Sneha Verma,sneha.verma743@example.com,+914641654334,0,0,0,48.0,0,False,False,cart_abandoned,2167.0,HIST-0400,False
checkout_abandonment,Diya Sharma,diya.sharma926@example.com,+912118423022,0,0,0,48.0,0,False,False,cart_abandoned,6445.0,HIST-0401,False
checkout_abandonment,Meera Singh,meera.singh832@example.com,+914232525583,0,1,0,48.0,0,False,False,cart_abandoned,7693.0,HIST-0402,True
checkout_abandonment,Riya Kapoor,riya.kapoor817@example.com,+914734465076,0,2,0,48.0,0,False,False,cart_abandoned,925.0,HIST-0403,False
checkout_abandonment,Riya Verma,riya.verma491@example.com,+917283234681,0,1,0,48.0,0,False,False,cart_abandoned,7685.0,HIST-0404,False
checkout_abandonment,Ishaan Das,ishaan.das349@example.com,+915601620071,0,1,0,48.0,0,False,False,cart_abandoned,893.0,HIST-0405,True
checkout_abandonment,Ishaan Kapoor,ishaan.kapoor544@example.com,+915475302102,0,0,0,48.0,0,False,False,cart_abandoned,1732.0,HIST-0406,True
checkout_abandonment,Rohan Mehta,rohan.mehta178@example.com,+912001457558,0,2,0,48.0,0,False,False,cart_abandoned,2119.0,HIST-0407,False
checkout_abandonment,Rahul Mehta,rahul.mehta839@example.com,+911751063238,0,0,0,48.0,0,False,False,cart_abandoned,3479.0,HIST-0408,False
checkout_abandonment,Diya Iyer,diya.iyer685@example.com,+917756350450,0,2,0,48.0,0,False,False,cart_abandoned,4431.0,HIST-0409,False
checkout_abandonment,Kabir Mehta,kabir.mehta286@example.com,+912127855543,0,2,0,48.0,0,False,False,cart_abandoned,5005.0,HIST-0410,True
checkout_abandonment,Meera Mehta,meera.mehta470@example.com,+912203668067,0,0,0,48.0,0,False,False,cart_abandoned,3547.0,HIST-0411,True
checkout_abandonment,Kabir Kapoor,kabir.kapoor861@example.com,+915450508843,0,1,0,48.0,0,False,False,cart_abandoned,5885.0,HIST-0412,True
checkout_abandonment,Arjun Mehta,arjun.mehta236@example.com,+910243428373,0,1,0,48.0,0,False,False,cart_abandoned,3604.0,HIST-0413,False
checkout_abandonment,Diya Gupta,diya.gupta379@example.com,+917136630047,0,2,0,48.0,0,False,False,cart_abandoned,322.0,HIST-0414,True
checkout_abandonment,Riya Sharma,riya.sharma344@example.com,+911842250215,0,1,0,48.0,0,False,False,cart_abandoned,5386.0,HIST-0415,False
checkout_abandonment,Ishaan Reddy,ishaan.reddy842@example.com,+911117158531,0,0,0,48.0,0,False,False,cart_abandoned,115.0,HIST-0416,True
checkout_abandonment,Isha Iyer,isha.iyer20@example.com,+917336484674,0,2,0,48.0,0,False,False,cart_abandoned,2345.0,HIST-0417,False
checkout_abandonment,Ananya Sharma,ananya.sharma577@example.com,+918077832417,0,1,0,48.0,0,False,False,cart_abandoned,5340.0,HIST-0418,False
checkout_abandonment,Aditya Kapoor,aditya.kapoor523@example.com,+917885620371,0,0,0,48.0,0,False,False,cart_abandoned,4411.0,HIST-0419,True
checkout_abandonment,Meera Iyer,meera.iyer734@example.com,+917662403460,0,1,0,48.0,0,False,False,cart_abandoned,6521.0,HIST-0420,False
checkout_abandonment,Sneha Mehta,sneha.mehta546@example.com,+916714047723,0,1,0,48.0,0,False,False,cart_abandoned,4457.0,HIST-0421,True
checkout_abandonment,Priya Nair,priya.nair404@example.com,+914843563417,0,0,0,48.0,0,False,False,cart_abandoned,6948.0,HIST-0422,False
checkout_abandonment,Rohan Gupta,rohan.gupta922@example.com,+910125246701,0,2,0,48.0,0,False,False,cart_abandoned,852.0,HIST-0423,False
checkout_abandonment,Riya Mehta,riya.mehta790@example.com,+915246054024,0,0,0,48.0,0,False,False,cart_abandoned,2807.0,HIST-0424,True
checkout_abandonment,Karan Reddy,karan.reddy497@example.com,+917030817125,0,0,0,48.0,0,False,False,cart_abandoned,6667.0,HIST-0425,False
checkout_abandonment,Ananya Das,ananya.das322@example.com,+911607772133,0,1,0,48.0,0,False,False,cart_abandoned,7676.0,HIST-0426,True
checkout_abandonment,Rahul Rao,rahul.rao714@example.com,+911005181860,0,1,0,48.0,0,False,False,cart_abandoned,561.0,HIST-0427,True
checkout_abandonment,Rohan Nair,rohan.nair528@example.com,+911168283303,0,1,0,48.0,0,False,False,cart_abandoned,4033.0,HIST-0428,False
checkout_abandonment,Priya Iyer,priya.iyer432@example.com,+910158518461,0,0,0,48.0,0,False,False,cart_abandoned,4669.0,HIST-0429,False
checkout_abandonment,Karan Iyer,karan.iyer908@example.com,+910516485305,0,0,0,48.0,0,False,False,cart_abandoned,3584.0,HIST-0430,False
checkout_abandonment,Neha Iyer,neha.iyer234@example.com,+910310311408,0,2,0,48.0,0,False,False,cart_abandoned,3820.0,HIST-0431,False
checkout_abandonment,Sneha Pillai,sneha.pillai542@example.com,+913607202206,0,2,0,48.0,0,False,False,cart_abandoned,852.0,HIST-0432,False
checkout_abandonment,Sara Rao,sara.rao339@example.com,+911156238732,0,1,0,48.0,0,False,False,cart_abandoned,2480.0,HIST-0433,True
checkout_abandonment,Neha Iyer,neha.iyer66@example.com,+914713125228,0,0,0,48.0,0,False,False,cart_abandoned,1461.0,HIST-0434,True
checkout_abandonment,Rahul Mehta,rahul.mehta43@example.com,+913524527480,0,2,0,48.0,0,False,False,cart_abandoned,2661.0,HIST-0435,False
checkout_abandonment,Sneha Gupta,sneha.gupta979@example.com,+911323867283,0,2,0,48.0,0,False,False,cart_abandoned,5250.0,HIST-0436,True
checkout_abandonment,Riya Joshi,riya.joshi480@example.com,+915834136514,0,0,0,48.0,0,False,False,cart_abandoned,6514.0,HIST-0437,False
checkout_abandonment,Vivaan Reddy,vivaan.reddy656@example.com,+912774307834,0,2,0,48.0,0,False,False,cart_abandoned,6052.0,HIST-0438,False
checkout_abandonment,Ishaan Kapoor,ishaan.kapoor923@example.com,+916442523233,0,2,0,48.0,0,False,False,cart_abandoned,755.0,HIST-0439,True
checkout_abandonment,Meera Pillai,meera.pillai181@example.com,+916144457271,0,0,0,48.0,0,False,False,cart_abandoned,2414.0,HIST-0440,False
checkout_abandonment,Isha Verma,isha.verma395@example.com,+913748666145,0,0,0,48.0,0,False,False,cart_abandoned,1746.0,HIST-0441,False
checkout_abandonment,Ishaan Singh,ishaan.singh656@example.com,+912667871633,0,1,0,48.0,0,False,False,cart_abandoned,5212.0,HIST-0442,False
checkout_abandonment,Meera Pillai,meera.pillai175@example.com,+910073353501,0,1,0,48.0,0,False,False,cart_abandoned,7463.0,HIST-0443,False
checkout_abandonment,Priya Reddy,priya.reddy335@example.com,+912260244782,0,0,0,48.0,0,False,False,cart_abandoned,4360.0,HIST-0444,True
checkout_abandonment,Karan Iyer,karan.iyer74@example.com,+916140665731,0,0,0,48.0,0,False,False,cart_abandoned,1295.0,HIST-0445,False
checkout_abandonment,Ananya Nair,ananya.nair214@example.com,+915153648325,0,1,0,48.0,0,False,False,cart_abandoned,5304.0,HIST-0446,True
checkout_abandonment,Neha Khan,neha.khan306@example.com,+912860860658,0,1,0,48.0,0,False,False,cart_abandoned,3966.0,HIST-0447,False
checkout_abandonment,Rohan Nair,rohan.nair617@example.com,+917865436227,0,1,0,48.0,0,False,False,cart_abandoned,4757.0,HIST-0448,True
checkout_abandonment,Sneha Pillai,sneha.pillai318@example.com,+914468475733,0,2,0,48.0,0,False,False,cart_abandoned,3437.0,HIST-0449,False
receivable_overdue,Karan Iyer,karan.iyer41@example.com,+914745748567,0,2,5,48.0,0,False,False,invoice_overdue,315274.0,HIST-0450,True
receivable_overdue,Ishaan Mehta,ishaan.mehta344@example.com,+910140766175,0,2,1,48.0,0,False,True,invoice_overdue,198290.0,HIST-0451,False
receivable_overdue,Vivaan Reddy,vivaan.reddy511@example.com,+914320006730,0,1,88,48.0,0,False,False,invoice_overdue,210760.0,HIST-0452,False
receivable_overdue,Rohan Khan,rohan.khan471@example.com,+914650038006,0,1,21,48.0,0,False,False,invoice_overdue,228207.0,HIST-0453,False
receivable_overdue,Karan Gupta,karan.gupta526@example.com,+917231502608,0,2,36,48.0,0,False,False,invoice_overdue,205056.0,HIST-0454,False
receivable_overdue,Sneha Pillai,sneha.pillai200@example.com,+916282267153,0,4,50,48.0,0,False,False,invoice_overdue,307821.0,HIST-0455,False
receivable_overdue,Riya Das,riya.das184@example.com,+916617634488,0,0,59,48.0,0,False,True,invoice_overdue,404383.0,HIST-0456,False
receivable_overdue,Priya Sharma,priya.sharma946@example.com,+914203684578,0,2,89,48.0,0,False,True,invoice_overdue,143498.0,HIST-0457,False
receivable_overdue,Vivaan Das,vivaan.das672@example.com,+911806107700,0,3,3,48.0,0,False,False,invoice_overdue,309141.0,HIST-0458,True
receivable_overdue,Ananya Iyer,ananya.iyer680@example.com,+910446166230,0,0,24,48.0,0,False,False,invoice_overdue,227430.0,HIST-0459,False
receivable_overdue,Vivaan Iyer,vivaan.iyer83@example.com,+916301826412,0,1,67,48.0,0,False,True,invoice_overdue,11976.0,HIST-0460,False
receivable_overdue,Vikram Gupta,vikram.gupta566@example.com,+917657185326,0,0,62,48.0,0,False,False,invoice_overdue,488219.0,HIST-0461,False
receivable_overdue,Kabir Rao,kabir.rao706@example.com,+910514377445,0,3,57,48.0,0,False,False,invoice_overdue,329376.0,HIST-0462,False
receivable_overdue,Ishaan Khan,ishaan.khan461@example.com,+914463247208,0,4,54,48.0,0,False,False,invoice_overdue,101906.0,HIST-0463,False
receivable_overdue,Diya Iyer,diya.iyer153@example.com,+911440760705,0,4,45,48.0,0,False,True,invoice_overdue,235258.0,HIST-0464,False
receivable_overdue,Neha Pillai,neha.pillai728@example.com,+917324786642,0,4,45,48.0,0,False,False,invoice_overdue,214343.0,HIST-0465,False
receivable_overdue,Aarav Rao,aarav.rao507@example.com,+918441767017,0,2,46,48.0,0,False,False,invoice_overdue,25822.0,HIST-0466,False
receivable_overdue,Sneha Nair,sneha.nair587@example.com,+916808315710,0,0,84,48.0,0,False,False,invoice_overdue,448820.0,HIST-0467,False
receivable_overdue,Isha Gupta,isha.gupta578@example.com,+918851020106,0,4,47,48.0,0,False,False,invoice_overdue,296996.0,HIST-0468,False
receivable_overdue,Ananya Khan,ananya.khan175@example.com,+915842674261,0,1,29,48.0,0,False,True,invoice_overdue,498668.0,HIST-0469,True
receivable_overdue,Ananya Verma,ananya.verma391@example.com,+914136805047,0,1,21,48.0,0,False,False,invoice_overdue,400029.0,HIST-0470,False
receivable_overdue,Diya Sharma,diya.sharma444@example.com,+915387707635,0,2,81,48.0,0,False,False,invoice_overdue,412998.0,HIST-0471,False
receivable_overdue,Riya Sharma,riya.sharma816@example.com,+911842006372,0,0,84,48.0,0,False,False,invoice_overdue,460579.0,HIST-0472,False
receivable_overdue,Rohan Sharma,rohan.sharma874@example.com,+914076020807,0,4,52,48.0,0,False,True,invoice_overdue,258078.0,HIST-0473,False
receivable_overdue,Aarav Verma,aarav.verma682@example.com,+915024638864,0,2,65,48.0,0,False,False,invoice_overdue,439201.0,HIST-0474,False
receivable_overdue,Neha Iyer,neha.iyer998@example.com,+910655048267,0,1,46,48.0,0,False,False,invoice_overdue,476339.0,HIST-0475,False
receivable_overdue,Karan Rao,karan.rao709@example.com,+912648588865,0,2,35,48.0,0,False,False,invoice_overdue,63474.0,HIST-0476,False
receivable_overdue,Meera Iyer,meera.iyer715@example.com,+913027134018,0,0,19,48.0,0,False,False,invoice_overdue,297316.0,HIST-0477,False
receivable_overdue,Arjun Iyer,arjun.iyer725@example.com,+918208462221,0,4,10,48.0,0,False,False,invoice_overdue,238443.0,HIST-0478,True
receivable_overdue,Aditya Nair,aditya.nair514@example.com,+911761541162,0,3,23,48.0,0,False,False,invoice_overdue,261870.0,HIST-0479,False
receivable_overdue,Aditya Khan,aditya.khan612@example.com,+911363177677,0,0,46,48.0,0,False,True,invoice_overdue,374567.0,HIST-0480,False
receivable_overdue,Pooja Khan,pooja.khan904@example.com,+915484337614,0,0,58,48.0,0,False,False,invoice_overdue,188783.0,HIST-0481,False
receivable_overdue,Ananya Iyer,ananya.iyer627@example.com,+912868480206,0,1,26,48.0,0,False,True,invoice_overdue,257777.0,HIST-0482,True
receivable_overdue,Aditya Joshi,aditya.joshi240@example.com,+912352341511,0,0,26,48.0,0,False,False,invoice_overdue,122245.0,HIST-0483,False
receivable_overdue,Vikram Das,vikram.das800@example.com,+917036505773,0,1,28,48.0,0,False,False,invoice_overdue,121963.0,HIST-0484,False
receivable_overdue,Sara Sharma,sara.sharma275@example.com,+912176850846,0,2,44,48.0,0,False,False,invoice_overdue,193767.0,HIST-0485,False
receivable_overdue,Arjun Sharma,arjun.sharma131@example.com,+917585585242,0,0,61,48.0,0,False,False,invoice_overdue,170465.0,HIST-0486,False
receivable_overdue,Rohan Sharma,rohan.sharma704@example.com,+917635332185,0,0,77,48.0,0,False,True,invoice_overdue,91583.0,HIST-0487,False
receivable_overdue,Kabir Kapoor,kabir.kapoor998@example.com,+918820882050,0,2,84,48.0,0,False,False,invoice_overdue,25046.0,HIST-0488,False
receivable_overdue,Kabir Mehta,kabir.mehta898@example.com,+912573844757,0,1,64,48.0,0,False,False,invoice_overdue,396254.0,HIST-0489,False
receivable_overdue,Karan Gupta,karan.gupta327@example.com,+916116264847,0,4,19,48.0,0,False,True,invoice_overdue,425963.0,HIST-0490,True
receivable_overdue,Aarav Gupta,aarav.gupta17@example.com,+913840417064,0,2,60,48.0,0,False,False,invoice_overdue,14331.0,HIST-0491,False
receivable_overdue,Pooja Khan,pooja.khan8@example.com,+911437371361,0,2,67,48.0,0,False,False,invoice_overdue,164093.0,HIST-0492,False
receivable_overdue,Sneha Das,sneha.das973@example.com,+911512253725,0,1,88,48.0,0,False,True,invoice_overdue,382777.0,HIST-0493,False
receivable_overdue,Aditya Reddy,aditya.reddy957@example.com,+916873605068,0,1,75,48.0,0,False,False,invoice_overdue,342287.0,HIST-0494,False
receivable_overdue,Riya Rao,riya.rao639@example.com,+912557444100,0,4,38,48.0,0,False,True,invoice_overdue,334777.0,HIST-0495,False
receivable_overdue,Ishaan Reddy,ishaan.reddy920@example.com,+910103864134,0,4,63,48.0,0,False,True,invoice_overdue,141064.0,HIST-0496,False
receivable_overdue,Ishaan Rao,ishaan.rao461@example.com,+912104620463,0,3,14,48.0,0,False,False,invoice_overdue,128936.0,HIST-0497,False
receivable_overdue,Aditya Rao,aditya.rao397@example.com,+910365882027,0,0,9,48.0,0,False,False,invoice_overdue,407695.0,HIST-0498,False
receivable_overdue,Isha Rao,isha.rao212@example.com,+910548542077,0,1,63,48.0,0,False,False,invoice_overdue,85561.0,HIST-0499,False
receivable_overdue,Vikram Iyer,vikram.iyer307@example.com,+917807450665,0,4,85,48.0,0,False,False,invoice_overdue,396347.0,HIST-0500,False
receivable_overdue,Riya Kapoor,riya.kapoor541@example.com,+916043805177,0,2,78,48.0,0,False,False,invoice_overdue,121548.0,HIST-0501,False
receivable_overdue,Aarav Iyer,aarav.iyer403@example.com,+911187311820,0,3,41,48.0,0,False,False,invoice_overdue,201701.0,HIST-0502,False
receivable_overdue,Karan Pillai,karan.pillai367@example.com,+915366287816,0,4,10,48.0,0,False,False,invoice_overdue,57658.0,HIST-0503,True
receivable_overdue,Meera Nair,meera.nair74@example.com,+916647242514,0,2,50,48.0,0,False,False,invoice_overdue,276912.0,HIST-0504,False
receivable_overdue,Diya Gupta,diya.gupta647@example.com,+918658840552,0,1,78,48.0,0,False,True,invoice_overdue,425483.0,HIST-0505,False
receivable_overdue,Priya Gupta,priya.gupta366@example.com,+912145242658,0,1,76,48.0,0,False,False,invoice_overdue,31251.0,HIST-0506,False
receivable_overdue,Priya Iyer,priya.iyer978@example.com,+911411004303,0,4,51,48.0,0,False,False,invoice_overdue,140105.0,HIST-0507,False
receivable_overdue,Priya Gupta,priya.gupta750@example.com,+912741747416,0,2,60,48.0,0,False,False,invoice_overdue,66602.0,HIST-0508,False
receivable_overdue,Meera Das,meera.das111@example.com,+910854126783,0,0,15,48.0,0,False,False,invoice_overdue,230110.0,HIST-0509,False
receivable_overdue,Ishaan Reddy,ishaan.reddy641@example.com,+917833762614,0,0,89,48.0,0,False,True,invoice_overdue,156707.0,HIST-0510,False
receivable_overdue,Aarav Kapoor,aarav.kapoor677@example.com,+911013160776,0,0,84,48.0,0,False,False,invoice_overdue,472336.0,HIST-0511,False
receivable_overdue,Rohan Rao,rohan.rao773@example.com,+918230224376,0,2,1,48.0,0,False,True,invoice_overdue,365653.0,HIST-0512,True
receivable_overdue,Meera Rao,meera.rao793@example.com,+917333633142,0,3,80,48.0,0,False,False,invoice_overdue,264830.0,HIST-0513,False
receivable_overdue,Isha Khan,isha.khan762@example.com,+913732172704,0,0,40,48.0,0,False,False,invoice_overdue,216807.0,HIST-0514,False
receivable_overdue,Sara Singh,sara.singh462@example.com,+912253835017,0,2,38,48.0,0,False,False,invoice_overdue,175659.0,HIST-0515,False
receivable_overdue,Rohan Iyer,rohan.iyer418@example.com,+914146285606,0,4,64,48.0,0,False,True,invoice_overdue,171620.0,HIST-0516,False
receivable_overdue,Vivaan Joshi,vivaan.joshi773@example.com,+913123813527,0,3,34,48.0,0,False,False,invoice_overdue,455104.0,HIST-0517,False
receivable_overdue,Priya Sharma,priya.sharma347@example.com,+911255102473,0,0,50,48.0,0,False,True,invoice_overdue,146532.0,HIST-0518,False
receivable_overdue,Aditya Khan,aditya.khan582@example.com,+915378081240,0,2,18,48.0,0,False,False,invoice_overdue,185233.0,HIST-0519,False
receivable_overdue,Ananya Mehta,ananya.mehta474@example.com,+913583088247,0,4,43,48.0,0,False,False,invoice_overdue,254359.0,HIST-0520,False
receivable_overdue,Priya Khan,priya.khan676@example.com,+912450561460,0,1,24,48.0,0,False,True,invoice_overdue,323822.0,HIST-0521,False
receivable_overdue,Aarav Khan,aarav.khan948@example.com,+910704340626,0,1,50,48.0,0,False,False,invoice_overdue,329468.0,HIST-0522,False
receivable_overdue,Rahul Das,rahul.das220@example.com,+915388712663,0,3,13,48.0,0,False,False,invoice_overdue,72731.0,HIST-0523,False
receivable_overdue,Vikram Sharma,vikram.sharma754@example.com,+912884221814,0,4,61,48.0,0,False,False,invoice_overdue,242210.0,HIST-0524,False
receivable_overdue,Neha Khan,neha.khan158@example.com,+911302447860,0,2,65,48.0,0,False,False,invoice_overdue,207257.0,HIST-0525,False
receivable_overdue,Meera Joshi,meera.joshi179@example.com,+914167438530,0,1,20,48.0,0,False,False,invoice_overdue,12878.0,HIST-0526,True
receivable_overdue,Isha Mehta,isha.mehta902@example.com,+914364245368,0,2,27,48.0,0,False,True,invoice_overdue,208583.0,HIST-0527,False
receivable_overdue,Isha Reddy,isha.reddy840@example.com,+917781502065,0,1,16,48.0,0,False,False,invoice_overdue,371372.0,HIST-0528,True
receivable_overdue,Sneha Verma,sneha.verma402@example.com,+910717107335,0,2,62,48.0,0,False,False,invoice_overdue,141091.0,HIST-0529,False
receivable_overdue,Aarav Nair,aarav.nair591@example.com,+911153166013,0,4,7,48.0,0,False,True,invoice_overdue,367028.0,HIST-0530,False
receivable_overdue,Sneha Verma,sneha.verma130@example.com,+918446550427,0,4,12,48.0,0,False,True,invoice_overdue,255171.0,HIST-0531,False
receivable_overdue,Rahul Rao,rahul.rao858@example.com,+915815232138,0,2,32,48.0,0,False,True,invoice_overdue,319490.0,HIST-0532,False
receivable_overdue,Aditya Kapoor,aditya.kapoor243@example.com,+915642471562,0,1,80,48.0,0,False,True,invoice_overdue,196812.0,HIST-0533,False
receivable_overdue,Rahul Joshi,rahul.joshi759@example.com,+915336717700,0,1,76,48.0,0,False,False,invoice_overdue,349044.0,HIST-0534,False
receivable_overdue,Rohan Gupta,rohan.gupta990@example.com,+912434266140,0,2,88,48.0,0,False,False,invoice_overdue,114335.0,HIST-0535,False
receivable_overdue,Arjun Singh,arjun.singh711@example.com,+914528177168,0,4,31,48.0,0,False,True,invoice_overdue,288220.0,HIST-0536,False
receivable_overdue,Ananya Kapoor,ananya.kapoor455@example.com,+911711403887,0,4,6,48.0,0,False,False,invoice_overdue,165369.0,HIST-0537,True
receivable_overdue,Ishaan Kapoor,ishaan.kapoor586@example.com,+918038351625,0,2,59,48.0,0,False,False,invoice_overdue,440489.0,HIST-0538,False
receivable_overdue,Vikram Gupta,vikram.gupta655@example.com,+914263246755,0,1,24,48.0,0,False,False,invoice_overdue,394843.0,HIST-0539,True
receivable_overdue,Karan Iyer,karan.iyer780@example.com,+913768541373,0,2,22,48.0,0,False,False,invoice_overdue,31408.0,HIST-0540,True
receivable_overdue,Rahul Mehta,rahul.mehta554@example.com,+917054775565,0,3,26,48.0,0,False,True,invoice_overdue,117766.0,HIST-0541,True
receivable_overdue,Sneha Pillai,sneha.pillai625@example.com,+912823742036,0,0,20,48.0,0,False,True,invoice_overdue,358746.0,HIST-0542,False
receivable_overdue,Vivaan Khan,vivaan.khan570@example.com,+912123003025,0,3,55,48.0,0,False,False,invoice_overdue,20422.0,HIST-0543,False
receivable_overdue,Vikram Sharma,vikram.sharma169@example.com,+912678533044,0,4,69,48.0,0,False,False,invoice_overdue,108098.0,HIST-0544,False
receivable_overdue,Ishaan Das,ishaan.das767@example.com,+912527122125,0,0,50,48.0,0,False,False,invoice_overdue,318387.0,HIST-0545,False
receivable_overdue,Diya Verma,diya.verma454@example.com,+910372643552,0,0,82,48.0,0,False,False,invoice_overdue,115654.0,HIST-0546,False
receivable_overdue,Isha Nair,isha.nair565@example.com,+915314526518,0,2,59,48.0,0,False,False,invoice_overdue,26709.0,HIST-0547,False
receivable_overdue,Riya Kapoor,riya.kapoor840@example.com,+916731254018,0,0,68,48.0,0,False,True,invoice_overdue,364483.0,HIST-0548,False
receivable_overdue,Sneha Mehta,sneha.mehta784@example.com,+914458358374,0,3,42,48.0,0,False,False,invoice_overdue,440161.0,HIST-0549,False
receivable_overdue,Rohan Joshi,rohan.joshi788@example.com,+913326540007,0,0,7,48.0,0,False,False,invoice_overdue,426562.0,HIST-0550,False
receivable_overdue,Rohan Joshi,rohan.joshi236@example.com,+911386157861,0,0,20,48.0,0,False,False,invoice_overdue,124167.0,HIST-0551,True
receivable_overdue,Neha Reddy,neha.reddy420@example.com,+912185277815,0,1,72,48.0,0,False,False,invoice_overdue,490221.0,HIST-0552,False
receivable_overdue,Sara Mehta,sara.mehta770@example.com,+911474204648,0,0,46,48.0,0,False,True,invoice_overdue,303307.0,HIST-0553,False
receivable_overdue,Arjun Iyer,arjun.iyer905@example.com,+912311824850,0,1,35,48.0,0,False,False,invoice_overdue,181956.0,HIST-0554,False
receivable_overdue,Kabir Nair,kabir.nair413@example.com,+913248458523,0,0,43,48.0,0,False,False,invoice_overdue,246548.0,HIST-0555,False
receivable_overdue,Rahul Rao,rahul.rao841@example.com,+911353330780,0,3,47,48.0,0,False,False,invoice_overdue,209733.0,HIST-0556,False
receivable_overdue,Arjun Pillai,arjun.pillai829@example.com,+912730673431,0,2,3,48.0,0,False,False,invoice_overdue,497437.0,HIST-0557,True
receivable_overdue,Rahul Kapoor,rahul.kapoor605@example.com,+917872572607,0,4,67,48.0,0,False,False,invoice_overdue,309129.0,HIST-0558,False
receivable_overdue,Sneha Iyer,sneha.iyer821@example.com,+912546731356,0,4,31,48.0,0,False,True,invoice_overdue,377917.0,HIST-0559,False
receivable_overdue,Aarav Das,aarav.das180@example.com,+915768034655,0,2,10,48.0,0,False,False,invoice_overdue,156882.0,HIST-0560,False
receivable_overdue,Pooja Mehta,pooja.mehta582@example.com,+910531178481,0,0,83,48.0,0,False,True,invoice_overdue,153325.0,HIST-0561,False
receivable_overdue,Rohan Khan,rohan.khan360@example.com,+917844020723,0,3,64,48.0,0,False,False,invoice_overdue,422171.0,HIST-0562,False
receivable_overdue,Neha Nair,neha.nair744@example.com,+918222708645,0,1,69,48.0,0,False,False,invoice_overdue,447673.0,HIST-0563,False
receivable_overdue,Ishaan Verma,ishaan.verma981@example.com,+914510030324,0,2,28,48.0,0,False,False,invoice_overdue,296817.0,HIST-0564,False
receivable_overdue,Isha Pillai,isha.pillai485@example.com,+918417355264,0,3,27,48.0,0,False,True,invoice_overdue,186354.0,HIST-0565,False
receivable_overdue,Sneha Nair,sneha.nair640@example.com,+916756780618,0,0,22,48.0,0,False,True,invoice_overdue,29004.0,HIST-0566,True
receivable_overdue,Aarav Mehta,aarav.mehta970@example.com,+914454350263,0,4,12,48.0,0,False,True,invoice_overdue,31874.0,HIST-0567,False
receivable_overdue,Arjun Mehta,arjun.mehta451@example.com,+918256516611,0,4,11,48.0,0,False,False,invoice_overdue,339088.0,HIST-0568,False
receivable_overdue,Riya Khan,riya.khan268@example.com,+913661482617,0,2,27,48.0,0,False,True,invoice_overdue,89263.0,HIST-0569,False
receivable_overdue,Karan Sharma,karan.sharma982@example.com,+910381060847,0,4,13,48.0,0,False,False,invoice_overdue,126324.0,HIST-0570,False
receivable_overdue,Rohan Reddy,rohan.reddy577@example.com,+914235032014,0,2,31,48.0,0,False,True,invoice_overdue,55673.0,HIST-0571,False
receivable_overdue,Meera Verma,meera.verma428@example.com,+914738100310,0,4,87,48.0,0,False,False,invoice_overdue,121766.0,HIST-0572,False
receivable_overdue,Ananya Reddy,ananya.reddy327@example.com,+913665561306,0,2,57,48.0,0,False,True,invoice_overdue,221617.0,HIST-0573,False
receivable_overdue,Isha Nair,isha.nair110@example.com,+912828475043,0,0,49,48.0,0,False,False,invoice_overdue,104720.0,HIST-0574,False
receivable_overdue,Vivaan Khan,vivaan.khan654@example.com,+910320746578,0,2,32,48.0,0,False,False,invoice_overdue,303033.0,HIST-0575,False
